t,S10,S11,T1
1.449999999999999956e+00,2.220811253276386895e-03,6.222634846041354270e-04,8.781621578169263032e-02
1.455000000000000071e+00,2.218376923669795799e-03,6.218499413366614537e-04,8.781028378157645919e-02
1.459999999999999964e+00,2.215997491997558511e-03,6.214451471700740710e-04,8.780428873738890805e-02
1.465000000000000080e+00,2.213671603279662291e-03,6.210488861966178458e-04,8.779823222626048640e-02
1.469999999999999973e+00,2.211397936026901316e-03,6.206609477902369021e-04,8.779211578635698343e-02
1.475000000000000089e+00,2.209175201361559225e-03,6.202811265248151266e-04,8.778594091787127185e-02
1.479999999999999982e+00,2.207002142206979708e-03,6.199092220971020792e-04,8.777970908395615890e-02
1.485000000000000098e+00,2.204877532531444341e-03,6.195450391762579324e-04,8.777342171162394457e-02
1.489999999999999991e+00,2.202800176597722107e-03,6.191883872226535811e-04,8.776708019263934624e-02
1.495000000000000107e+00,2.200768908188864906e-03,6.188390803635651291e-04,8.776068588441353346e-02
1.500000000000000000e+00,2.198782589877076258e-03,6.184969373328546259e-04,8.775424011083583775e-02
1.505000000000000115e+00,2.196840112320798313e-03,6.181617813855835083e-04,8.774774416308755987e-02
1.510000000000000009e+00,2.194940393560964459e-03,6.178334401458495957e-04,8.774119930047638571e-02
1.515000000000000124e+00,2.193082378360465632e-03,6.175117454580605729e-04,8.773460675121677599e-02
1.520000000000000018e+00,2.191265037550619698e-03,6.171965332998749412e-04,8.772796771318548681e-02
1.525000000000000133e+00,2.189487367371821275e-03,6.168876437255765236e-04,8.772128335467282989e-02
1.530000000000000027e+00,2.187748388827902811e-03,6.165849207693409719e-04,8.771455481513161512e-02
1.535000000000000142e+00,2.186047147098730322e-03,6.162882123087908741e-04,8.770778320587506449e-02
1.540000000000000036e+00,2.184382710962148432e-03,6.159973699473559163e-04,8.770096961076083442e-02
1.544999999999999929e+00,2.182754172184206854e-03,6.157122489457110808e-04,8.769411508689137214e-02
1.550000000000000044e+00,2.181160644943986367e-03,6.154327081670747440e-04,8.768722066526826731e-02
1.554999999999999938e+00,2.179601265290259573e-03,6.151586099802219126e-04,8.768028735142648078e-02
1.560000000000000053e+00,2.178075190612975293e-03,6.148898201356411226e-04,8.767331612606592273e-02
1.564999999999999947e+00,2.176581599109309820e-03,6.146262076724191446e-04,8.766630794567935314e-02
1.570000000000000062e+00,2.175119689267990871e-03,6.143676448697323695e-04,8.765926374313823266e-02
1.574999999999999956e+00,2.173688679365831829e-03,6.141140071890502676e-04,8.765218442826655521e-02
1.580000000000000071e+00,2.172287806970002282e-03,6.138651731730010094e-04,8.764507088843014049e-02
1.584999999999999964e+00,2.170916328480062760e-03,6.136210243416402067e-04,8.763792398908437642e-02
1.590000000000000080e+00,2.169573518668730522e-03,6.133814451261274461e-04,8.763074457430632125e-02
1.594999999999999973e+00,2.168258670211478060e-03,6.131463228255493473e-04,8.762353346732744408e-02
1.600000000000000089e+00,2.166971093231803962e-03,6.129155475418795757e-04,8.761629147105785831e-02
1.604999999999999982e+00,2.165710114889909596e-03,6.126890120879403779e-04,8.760901936857865002e-02
1.610000000000000098e+00,2.164475078976174898e-03,6.124666119040762238e-04,8.760171792362510257e-02
1.614999999999999991e+00,2.163265345479037458e-03,6.122482450058341127e-04,8.759438788108020457e-02
1.620000000000000107e+00,2.162080290179820962e-03,6.120338119438181691e-04,8.758702996743406022e-02
1.625000000000000000e+00,2.160919304271847162e-03,6.118232157382608605e-04,8.757964489123130913e-02
1.630000000000000115e+00,2.159781793986566105e-03,6.116163617946466981e-04,8.757223334351783850e-02
1.635000000000000009e+00,2.158667180217499308e-03,6.114131578373276218e-04,8.756479599828158322e-02
1.640000000000000124e+00,2.157574898156196762e-03,6.112135138716046556e-04,8.755733351286476562e-02
1.645000000000000018e+00,2.156504396938788322e-03,6.110173421421783531e-04,8.754984652836991788e-02
1.650000000000000133e+00,2.155455139295566099e-03,6.108245570651645506e-04,8.754233567007436989e-02
1.655000000000000027e+00,2.154426601227116787e-03,6.106350751574665106e-04,8.753480154781624611e-02
1.660000000000000142e+00,2.153418271680039835e-03,6.104488149879041831e-04,8.752724475636826373e-02
1.665000000000000036e+00,2.152429652215677273e-03,6.102656971432449595e-04,8.751966587581543056e-02
1.669999999999999929e+00,2.151460256692823685e-03,6.100856441833397113e-04,8.751206547192293128e-02
1.675000000000000044e+00,2.150509610975850309e-03,6.099085805797365648e-04,8.750444409648276689e-02
1.679999999999999938e+00,2.149577252645930390e-03,6.097344326577562069e-04,8.749680228765485679e-02
1.685000000000000053e+00,2.148662730697526758e-03,6.095631285565758983e-04,8.748914057031506597e-02
1.689999999999999947e+00,2.147765605256040863e-03,6.093945981990115659e-04,8.748145945637846033e-02
1.695000000000000062e+00,2.146885447308712058e-03,6.092287732474043274e-04,8.747375944511365242e-02
1.699999999999999956e+00,2.146021838437382583e-03,6.090655870467763132e-04,8.746604102346011711e-02
1.705000000000000071e+00,2.145174370555041638e-03,6.089049745775920860e-04,8.745830466633638944e-02
1.709999999999999964e+00,2.144342645651272933e-03,6.087468724260562724e-04,8.745055083693122067e-02
1.715000000000000080e+00,2.143526275543185689e-03,6.085912187541933768e-04,8.744277998699018228e-02
1.719999999999999973e+00,2.142724881626832233e-03,6.084379532544987495e-04,8.743499255710766860e-02
1.725000000000000089e+00,2.141938094648270473e-03,6.082870171017962149e-04,8.742718897699804093e-02
1.729999999999999982e+00,2.141165554476576628e-03,6.081383529171584257e-04,8.741936966575955537e-02
1.735000000000000098e+00,2.140406909870527959e-03,6.079919047416310063e-04,8.741153503214121878e-02
1.739999999999999991e+00,2.139661818255558529e-03,6.078476180054935779e-04,8.740368547480109607e-02
1.745000000000000107e+00,2.138929945516398166e-03,6.077054394872046005e-04,8.739582138255024002e-02
1.750000000000000000e+00,2.138210965793278014e-03,6.075653172728392006e-04,8.738794313459403995e-02
1.755000000000000115e+00,2.137504561269684081e-03,6.074272007261285458e-04,8.738005110077738669e-02
1.760000000000000009e+00,2.136810421973705815e-03,6.072910404660864653e-04,8.737214564181174092e-02
1.765000000000000124e+00,2.136128245587652803e-03,6.071567883371968176e-04,8.736422710949649784e-02
1.770000000000000018e+00,2.135457737258150690e-03,6.070243973707379389e-04,8.735629584694425132e-02
1.775000000000000133e+00,2.134798609412257020e-03,6.068938217512215988e-04,8.734835218879589969e-02
1.780000000000000027e+00,2.134150581578537955e-03,6.067650167938491842e-04,8.734039646142696678e-02
1.785000000000000142e+00,2.133513380210867207e-03,6.066379389230663974e-04,8.733242898314931557e-02
1.790000000000000036e+00,2.132886738512672960e-03,6.065125456419331353e-04,8.732445006441709456e-02
1.794999999999999929e+00,2.132270396275994569e-03,6.063887954991249284e-04,8.731646000801721041e-02
1.800000000000000044e+00,2.131664099722033710e-03,6.062666480627081512e-04,8.730845910925597031e-02
1.804999999999999938e+00,2.131067601336134043e-03,6.061460639003480189e-04,8.730044765614687619e-02
1.810000000000000053e+00,2.130480659711198130e-03,6.060270045579951251e-04,8.729242592959249314e-02
1.814999999999999947e+00,2.129903039401171826e-03,6.059094325320923523e-04,8.728439420355633971e-02
1.820000000000000062e+00,2.129334510777100391e-03,6.057933112412851101e-04,8.727635274523340425e-02
1.824999999999999956e+00,2.128774849877963088e-03,6.056786050044197286e-04,8.726830181522239605e-02
1.830000000000000071e+00,2.128223838271007130e-03,6.055652790240657543e-04,8.726024166768586721e-02
1.834999999999999964e+00,2.127681262917475308e-03,6.054532993660214930e-04,8.725217255050632392e-02
1.840000000000000080e+00,2.127146916038015305e-03,6.053426329329042541e-04,8.724409470544512712e-02
1.844999999999999973e+00,2.126620594983711244e-03,6.052332474405639666e-04,8.723600836829367711e-02
1.850000000000000089e+00,2.126102102110148401e-03,6.051251114012849838e-04,8.722791376901876947e-02
1.854999999999999982e+00,2.125591244653055219e-03,6.050181941082504421e-04,8.721981113190528656e-02
1.860000000000000098e+00,2.125087834604416723e-03,6.049124656146525041e-04,8.721170067570063744e-02
1.864999999999999991e+00,2.124591688599090835e-03,6.048078967111540725e-04,8.720358261374978881e-02
1.870000000000000107e+00,2.124102627802360987e-03,6.047044589070466568e-04,8.719545715412546638e-02
1.875000000000000000e+00,2.123620477793543120e-03,6.046021244154583868e-04,8.718732449976225596e-02
1.880000000000000115e+00,2.123145068456251845e-03,6.045008661383951664e-04,8.717918484858323824e-02
1.885000000000000009e+00,2.122676233874852634e-03,6.044006576478760983e-04,8.717103839362189133e-02
1.890000000000000124e+00,2.122213812232416272e-03,6.043014731662792833e-04,8.716288532314223070e-02
1.895000000000000018e+00,2.121757645706093352e-03,6.042032875503628494e-04,8.715472582075985131e-02
1.900000000000000133e+00,2.121307580369018262e-03,6.041060762790945648e-04,8.714656006555469847e-02
1.905000000000000027e+00,2.120863466095608465e-03,6.040098154394702573e-04,8.713838823218171548e-02
1.910000000000000142e+00,2.120425156466060595e-03,6.039144817084764845e-04,8.713021049098210180e-02
1.915000000000000036e+00,2.119992508675852972e-03,6.038200523365819293e-04,8.712202700809044964e-02
1.919999999999999929e+00,2.119565383447247382e-03,6.037265051353240446e-04,8.711383794553648197e-02
1.925000000000000044e+00,2.119143644941458727e-03,6.036338184660167616e-04,8.710564346134637426e-02
1.929999999999999938e+00,2.118727160671461749e-03,6.035419712254870518e-04,8.709744370964403459e-02
1.935000000000000053e+00,2.118315801421818620e-03,6.034509428306379479e-04,8.708923884074616650e-02
1.939999999999999947e+00,2.117909441169566875e-03,6.033607132049842708e-04,8.708102900125444523e-02
1.945000000000000062e+00,2.117507957002187375e-03,6.032712627676958990e-04,8.707281433414994221e-02
1.949999999999999956e+00,2.117111229040603403e-03,6.031825724230639859e-04,8.706459497888206778e-02
1.955000000000000071e+00,2.116719140365957118e-03,6.030946235476452493e-04,8.705637107145436371e-02
1.959999999999999964e+00,2.116331576947357452e-03,6.030073979766027584e-04,8.704814274450978218e-02
1.965000000000000080e+00,2.115948427568500011e-03,6.029208779921737095e-04,8.703991012741561784e-02
1.969999999999999973e+00,2.115569583758745639e-03,6.028350463147501281e-04,8.703167334634291652e-02
1.975000000000000089e+00,2.115194939726240328e-03,6.027498860930063408e-04,8.702343252434424636e-02
1.979999999999999982e+00,2.114824392290261864e-03,6.026653808915421063e-04,8.701518778143275956e-02
1.985000000000000098e+00,2.114457840817731554e-03,6.025815146793391149e-04,8.700693923465717405e-02
1.989999999999999991e+00,2.114095187160986225e-03,6.024982718206817710e-04,8.699868699817329964e-02
1.995000000000000107e+00,2.113736335595686397e-03,6.024156370669685396e-04,8.699043118331609148e-02
2.000000000000000000e+00,2.113381192759461718e-03,6.023335955469185645e-04,8.698217189867053778e-02
2.004999999999999893e+00,2.113029667595341197e-03,6.022521327559615580e-04,8.697390925013868956e-02
2.010000000000000231e+00,2.112681671296017839e-03,6.021712345466703666e-04,8.696564334100471971e-02
2.015000000000000124e+00,2.112337117246011232e-03,6.020908871207258407e-04,8.695737427200135594e-02
2.020000000000000018e+00,2.111995920967610092e-03,6.020110770214727024e-04,8.694910214137288595e-02
2.024999999999999911e+00,2.111658000069177501e-03,6.019317911251022713e-04,8.694082704493506786e-02
2.030000000000000249e+00,2.111323274193949249e-03,6.018530166311531187e-04,8.693254907613556792e-02
2.035000000000000142e+00,2.110991664968607951e-03,6.017747410542633249e-04,8.692426832611389875e-02
2.040000000000000036e+00,2.110663095954781483e-03,6.016969522176660251e-04,8.691598488375718023e-02
2.044999999999999929e+00,2.110337492601832479e-03,6.016196382462691639e-04,8.690769883575476251e-02
2.049999999999999822e+00,2.110014782199018130e-03,6.015427875581558920e-04,8.689941026665452817e-02
2.055000000000000160e+00,2.109694893830893047e-03,6.014663888565380517e-04,8.689111925891514210e-02
2.060000000000000053e+00,2.109377758333513125e-03,6.013904311231727928e-04,8.688282589295678870e-02
2.064999999999999947e+00,2.109063308250558322e-03,6.013149036124280835e-04,8.687453024721168704e-02
2.069999999999999840e+00,2.108751477790220003e-03,6.012397958445147954e-04,8.686623239817450881e-02
2.075000000000000178e+00,2.108442202785262842e-03,6.011650975981885046e-04,8.685793242044910489e-02
2.080000000000000071e+00,2.108135420653704708e-03,6.010907989039763729e-04,8.684963038679438529e-02
2.084999999999999964e+00,2.107831070358074949e-03,6.010168900383308036e-04,8.684132636817175344e-02
2.089999999999999858e+00,2.107529092367452141e-03,6.009433615183427642e-04,8.683302043378859914e-02
2.095000000000000195e+00,2.107229428621010172e-03,6.008702040956732894e-04,8.682471265114113934e-02
2.100000000000000089e+00,2.106932022491695734e-03,6.007974087499438594e-04,8.681640308605684253e-02
2.104999999999999982e+00,2.106636818750196819e-03,6.007249666828719508e-04,8.680809180273678372e-02
2.109999999999999876e+00,2.106343763530799020e-03,6.006528693135445652e-04,8.679977886379455776e-02
2.115000000000000213e+00,2.106052804298063231e-03,6.005811082735443068e-04,8.679146433029513719e-02
2.120000000000000107e+00,2.105763889813038001e-03,6.005096754010877521e-04,8.678314826179459041e-02
2.125000000000000000e+00,2.105476970101880559e-03,6.004385627354269549e-04,8.677483071637655254e-02
2.129999999999999893e+00,2.105191996425077178e-03,6.003677625121043269e-04,8.676651175068818278e-02
2.135000000000000231e+00,2.104908921246370374e-03,6.002972671586513913e-04,8.675819141997594131e-02
2.140000000000000124e+00,2.104627698202535258e-03,6.002270692898985238e-04,8.674986977812070010e-02
2.145000000000000018e+00,2.104348282075152975e-03,6.001571617029437125e-04,8.674154687767099414e-02
2.149999999999999911e+00,2.104070628762869880e-03,6.000875373723701424e-04,8.673322276987531498e-02
2.155000000000000249e+00,2.103794695252699572e-03,6.000181894460171559e-04,8.672489750471530645e-02
2.160000000000000142e+00,2.103520439593380576e-03,5.999491112412208907e-04,8.671657113093679536e-02
2.165000000000000036e+00,2.103247820869642154e-03,5.998802962406201518e-04,8.670824369607969817e-02
2.169999999999999929e+00,2.102976799176453637e-03,5.998117380875492028e-04,8.669991524650795534e-02
2.175000000000000266e+00,2.102707335593780296e-03,5.997434305818941623e-04,8.669158582743957675e-02
2.180000000000000160e+00,2.102439392162550914e-03,5.996753676766648647e-04,8.668325548297342587e-02
2.185000000000000053e+00,2.102172931861118026e-03,5.996075434745542533e-04,8.667492425611773854e-02
2.189999999999999947e+00,2.101907918581416308e-03,5.995399522238856324e-04,8.666659218881697657e-02
2.194999999999999840e+00,2.101644317106882154e-03,5.994725883147162615e-04,8.665825932197812609e-02
2.200000000000000178e+00,2.101382093090812999e-03,5.994054462754369724e-04,8.664992569549605228e-02
2.205000000000000071e+00,2.101121213034360617e-03,5.993385207696569307e-04,8.664159134827824349e-02
2.209999999999999964e+00,2.100861644265353614e-03,5.992718065929527639e-04,8.663325631827026307e-02
2.214999999999999858e+00,2.100603354918349850e-03,5.992052986693790573e-04,8.662492064247855061e-02
2.220000000000000195e+00,2.100346313915050101e-03,5.991389920481054836e-04,8.661658435699344516e-02
2.225000000000000089e+00,2.100090490944115859e-03,5.990728819003742064e-04,8.660824749701284686e-02
2.229999999999999982e+00,2.099835856442407427e-03,5.990069635168190822e-04,8.659991009686322794e-02
2.234999999999999876e+00,2.099582381576888153e-03,5.989412323045611910e-04,8.659157219002183714e-02
2.240000000000000213e+00,2.099330038226330901e-03,5.988756837839905988e-04,8.658323380913683642e-02
2.245000000000000107e+00,2.099078798963649461e-03,5.988103135858475774e-04,8.657489498604903355e-02
2.250000000000000000e+00,2.098828637038968083e-03,5.987451174487527913e-04,8.656655575181078366e-02
2.254999999999999893e+00,2.098579526362996748e-03,5.986800912167626392e-04,8.655821613670550141e-02
2.260000000000000231e+00,2.098331441490205226e-03,5.986152308365671332e-04,8.654987617026724256e-02
2.265000000000000124e+00,2.098084357603311172e-03,5.985505323547744057e-04,8.654153588129892549e-02
2.270000000000000018e+00,2.097838250498021070e-03,5.984859919154855669e-04,8.653319529789008091e-02
2.274999999999999911e+00,2.097593096567478433e-03,5.984216057580469357e-04,8.652485444743475418e-02
2.280000000000000249e+00,2.097348872787410234e-03,5.983573702147805887e-04,8.651651335664883868e-02
2.285000000000000142e+00,2.097105556702048759e-03,5.982932817085724435e-04,8.650817205158668755e-02
2.290000000000000036e+00,2.096863126410277237e-03,5.982293367504967719e-04,8.649983055765693429e-02
2.294999999999999929e+00,2.096621560551440670e-03,5.981655319376441094e-04,8.649148889963918785e-02
2.300000000000000266e+00,2.096380838292165403e-03,5.981018639512129505e-04,8.648314710169954789e-02
2.305000000000000160e+00,2.096140939313585055e-03,5.980383295544783881e-04,8.647480518740482958e-02
2.310000000000000053e+00,2.095901843798383436e-03,5.979749255905576809e-04,8.646646317973848139e-02
2.314999999999999947e+00,2.095663532418416426e-03,5.979116489803490767e-04,8.645812110111440740e-02
2.319999999999999840e+00,2.095425986322775776e-03,5.978484967207595754e-04,8.644977897339108097e-02
2.325000000000000178e+00,2.095189187126057610e-03,5.977854658829679290e-04,8.644143681788514499e-02
2.330000000000000071e+00,2.094953116896497783e-03,5.977225536104821850e-04,8.643309465538516478e-02
2.334999999999999964e+00,2.094717758145053527e-03,5.976597571172456930e-04,8.642475250616450666e-02
2.339999999999999858e+00,2.094483093814655545e-03,5.975970736859112726e-04,8.641641038999385571e-02
2.345000000000000195e+00,2.094249107269222001e-03,5.975345006662266187e-04,8.640806832615371968e-02
2.350000000000000089e+00,2.094015782283223728e-03,5.974720354734471385e-04,8.639972633344680797e-02
2.354999999999999982e+00,2.093783103031766814e-03,5.974096755866569559e-04,8.639138443020950853e-02
2.359999999999999876e+00,2.093551054080780138e-03,5.973474185471037935e-04,8.638304263432318442e-02
2.365000000000000213e+00,2.093319620377053717e-03,5.972852619566466122e-04,8.637470096322628910e-02
2.370000000000000107e+00,2.093088787238966183e-03,5.972232034763964555e-04,8.636635943392440007e-02
2.375000000000000000e+00,2.092858540347465948e-03,5.971612408253001558e-04,8.635801806300141825e-02
2.379999999999999893e+00,2.092628865736912303e-03,5.970993717785748551e-04,8.634967686662940733e-02
2.385000000000000231e+00,2.092399749786382282e-03,5.970375941662649320e-04,8.634133586057973764e-02
2.390000000000000124e+00,2.092171179211280672e-03,5.969759058719700156e-04,8.633299506023196790e-02
2.395000000000000018e+00,2.091943141055024186e-03,5.969143048316148496e-04,8.632465448058422586e-02
2.399999999999999911e+00,2.091715622680706977e-03,5.968527890320879685e-04,8.631631413626209004e-02
2.405000000000000249e+00,2.091488611763407147e-03,5.967913565099305711e-04,8.630797404152830421e-02
2.410000000000000142e+00,2.091262096282619446e-03,5.967300053501106141e-04,8.629963421029143711e-02
2.415000000000000036e+00,2.091036064514475035e-03,5.966687336848610886e-04,8.629129465611443117e-02
2.419999999999999929e+00,2.090810505024440474e-03,5.966075396925696892e-04,8.628295539222374799e-02
2.425000000000000266e+00,2.090585406660311167e-03,5.965464215966111280e-04,8.627461643151711213e-02
2.430000000000000160e+00,2.090360758545268573e-03,5.964853776641730523e-04,8.626627778657167123e-02
2.435000000000000053e+00,2.090136550070886227e-03,5.964244062051577474e-04,8.625793946965246151e-02
2.439999999999999947e+00,2.089912770890601547e-03,5.963635055712108004e-04,8.624960149271941601e-02
2.444999999999999840e+00,2.089689410913353734e-03,5.963026741547288378e-04,8.624126386743517780e-02
2.450000000000000178e+00,2.089466460297113252e-03,5.962419103877682766e-04,8.623292660517258013e-02
2.455000000000000071e+00,2.089243909442773002e-03,5.961812127410300770e-04,8.622458971702183506e-02
2.459999999999999964e+00,2.089021748988235949e-03,5.961205797229532409e-04,8.621625321379697282e-02
2.464999999999999858e+00,2.088799969802545686e-03,5.960600098788356328e-04,8.620791710604328029e-02
2.470000000000000195e+00,2.088578562980023499e-03,5.959995017898922411e-04,8.619958140404376801e-02
2.475000000000000089e+00,2.088357519834843894e-03,5.959390540723346914e-04,8.619124611782563727e-02
2.479999999999999982e+00,2.088136831895693376e-03,5.958786653765047511e-04,8.618291125716616430e-02
2.484999999999999876e+00,2.087916490900292195e-03,5.958183343860443733e-04,8.617457683159959747e-02
2.490000000000000213e+00,2.087696488790260867e-03,5.957580598171124692e-04,8.616624285042268072e-02
2.495000000000000107e+00,2.087476817706180980e-03,5.956978404175763096e-04,8.615790932270071811e-02
2.500000000000000000e+00,2.087257469982669450e-03,5.956376749661820022e-04,8.614957625727309720e-02
2.504999999999999893e+00,2.087038438143492668e-03,5.955775622717754923e-04,8.614124366275899281e-02
2.510000000000000231e+00,2.086819714896949972e-03,5.955175011726161543e-04,8.613291154756304302e-02
2.515000000000000124e+00,2.086601293131392417e-03,5.954574905356741204e-04,8.612457991987999828e-02
2.520000000000000018e+00,2.086383165910650050e-03,5.953975292558709052e-04,8.611624878770067493e-02
2.524999999999999911e+00,2.086165326469738464e-03,5.953376162553674104e-04,8.610791815881647937e-02
2.530000000000000249e+00,2.085947768210702838e-03,5.952777504829155717e-04,8.609958804082440409e-02
2.535000000000000142e+00,2.085730484698459369e-03,5.952179309132352679e-04,8.609125844113194037e-02
2.540000000000000036e+00,2.085513469656681378e-03,5.951581565463569690e-04,8.608292936696178288e-02
2.544999999999999929e+00,2.085296716963961662e-03,5.950984264069754436e-04,8.607460082535631218e-02
2.550000000000000266e+00,2.085080220650071137e-03,5.950387395438417378e-04,8.606627282318185523e-02
2.555000000000000160e+00,2.084863974892066114e-03,5.949790950291677320e-04,8.605794536713351484e-02
2.560000000000000053e+00,2.084647974010701756e-03,5.949194919580790518e-04,8.604961846373901380e-02
2.564999999999999947e+00,2.084432212466941388e-03,5.948599294480441278e-04,8.604129211936294153e-02
2.569999999999999840e+00,2.084216684858476200e-03,5.948004066382950143e-04,8.603296634021066758e-02
2.575000000000000178e+00,2.084001385916280091e-03,5.947409226892768318e-04,8.602464113233251886e-02
2.580000000000000071e+00,2.083786310501378313e-03,5.946814767821595503e-04,8.601631650162748499e-02
2.584999999999999964e+00,2.083571453601680730e-03,5.946220681183409917e-04,8.600799245384679881e-02
2.589999999999999858e+00,2.083356810328739622e-03,5.945626959189182804e-04,8.599966899459769720e-02
2.595000000000000195e+00,2.083142375914747747e-03,5.945033594241875934e-04,8.599134612934733468e-02
2.600000000000000089e+00,2.082928145709604922e-03,5.944440578931843491e-04,8.598302386342553116e-02
2.604999999999999982e+00,2.082714115177977231e-03,5.943847906032371673e-04,8.597470220202869939e-02
2.609999999999999876e+00,2.082500279896406983e-03,5.943255568495102274e-04,8.596638115022299520e-02
2.615000000000000213e+00,2.082286635550613905e-03,5.942663559445537577e-04,8.595806071294745387e-02
2.620000000000000107e+00,2.082073177932840160e-03,5.942071872178689455e-04,8.594974089501723757e-02
2.625000000000000000e+00,2.081859902939123350e-03,5.941480500154912780e-04,8.594142170112679946e-02
2.629999999999999893e+00,2.081646806566762094e-03,5.940889436995957845e-04,8.593310313585235394e-02
2.635000000000000231e+00,2.081433884911867028e-03,5.940298676481080243e-04,8.592478520365551264e-02
2.640000000000000124e+00,2.081221134166882751e-03,5.939708212542888378e-04,8.591646790888562979e-02
2.645000000000000018e+00,2.081008550618190876e-03,5.939118039263497793e-04,8.590815125578259159e-02
2.649999999999999911e+00,2.080796130643815418e-03,5.938528150871058477e-04,8.589983524847988328e-02
2.655000000000000249e+00,2.080583870711189345e-03,5.937938541736226868e-04,8.589151989100664297e-02
2.660000000000000142e+00,2.080371767374877747e-03,5.937349206368513176e-04,8.588320518729092301e-02
2.665000000000000036e+00,2.080159817274463644e-03,5.936760139412714356e-04,8.587489114116161892e-02
2.669999999999999929e+00,2.079948017132472390e-03,5.936171335645703791e-04,8.586657775635100909e-02
2.675000000000000266e+00,2.079736363752303016e-03,5.935582789973229637e-04,8.585826503649746089e-02
2.680000000000000160e+00,2.079524854016195565e-03,5.934994497426730525e-04,8.584995298514754014e-02
2.685000000000000053e+00,2.079313484883324199e-03,5.934406453160157762e-04,8.584164160575809277e-02
2.689999999999999947e+00,2.079102253387934973e-03,5.933818652446952576e-04,8.583333090169879831e-02
2.694999999999999840e+00,2.078891156637400778e-03,5.933231090677040711e-04,8.582502087625430709e-02
2.700000000000000178e+00,2.078680191810470135e-03,5.932643763354082883e-04,8.581671153262582230e-02
2.705000000000000071e+00,2.078469356155514258e-03,5.932056666092727420e-04,8.580840287393383392e-02
2.709999999999999964e+00,2.078258646988791463e-03,5.931469794615683994e-04,8.580009490321974241e-02
2.714999999999999858e+00,2.078048061692754512e-03,5.930883144751065159e-04,8.579178762344791265e-02
2.720000000000000195e+00,2.077837597714436019e-03,5.930296712429839563e-04,8.578348103750754738e-02
2.725000000000000089e+00,2.077627252563881127e-03,5.929710493683421763e-04,8.577517514821451916e-02
2.729999999999999982e+00,2.077417023812525108e-03,5.929124484641047372e-04,8.576686995831322990e-02
2.734999999999999876e+00,2.077206909091719282e-03,5.928538681527322765e-04,8.575856547047830403e-02
2.740000000000000213e+00,2.076996906091269513e-03,5.927953080659929819e-04,8.575026168731647580e-02
2.745000000000000107e+00,2.076787012557956488e-03,5.927367678447343670e-04,8.574195861136807428e-02
2.750000000000000000e+00,2.076577226294137098e-03,5.926782471386600340e-04,8.573365624510877192e-02
2.754999999999999893e+00,2.076367545156374873e-03,5.926197456061095808e-04,8.572535459095111110e-02
2.760000000000000231e+00,2.076157967054132001e-03,5.925612629138437117e-04,8.571705365124625275e-02
2.765000000000000124e+00,2.075948489948410171e-03,5.925027987368291322e-04,8.570875342828492005e-02
2.770000000000000018e+00,2.075739111850501573e-03,5.924443527580482713e-04,8.570045392429999354e-02
2.774999999999999911e+00,2.075529830820768522e-03,5.923859246683043419e-04,8.569215514146666379e-02
2.780000000000000249e+00,2.075320644967401824e-03,5.923275141660172939e-04,8.568385708190480454e-02
2.785000000000000142e+00,2.075111552445246376e-03,5.922691209570308266e-04,8.567555974767972204e-02
2.790000000000000036e+00,2.074902551454661445e-03,5.922107447544423852e-04,8.566726314080397309e-02
2.794999999999999929e+00,2.074693640240391802e-03,5.921523852784231837e-04,8.565896726323844745e-02
2.800000000000000266e+00,2.074484817090462702e-03,5.920940422560382272e-04,8.565067211689336713e-02
2.805000000000000160e+00,2.074276080335112592e-03,5.920357154210758753e-04,8.564237770363036795e-02
2.810000000000000053e+00,2.074067428345770930e-03,5.919774045138812002e-04,8.563408402526274943e-02
2.814999999999999947e+00,2.073858859534022121e-03,5.919191092811987775e-04,8.562579108355697355e-02
2.819999999999999840e+00,2.073650372350606310e-03,5.918608294760112484e-04,8.561749888023441335e-02
2.825000000000000178e+00,2.073441965284471798e-03,5.918025648573904587e-04,8.560920741697160274e-02
2.830000000000000071e+00,2.073233636861840454e-03,5.917443151903400327e-04,8.560091669540172143e-02
2.834999999999999964e+00,2.073025385645250150e-03,5.916860802456482471e-04,8.559262671711595494e-02
2.839999999999999858e+00,2.072817210232681760e-03,5.916278597997505538e-04,8.558433748366392479e-02
2.845000000000000195e+00,2.072609109256692665e-03,5.915696536345932963e-04,8.557604899655509023e-02
2.850000000000000089e+00,2.072401081383550697e-03,5.915114615374900521e-04,8.556776125725990001e-02
2.854999999999999982e+00,2.072193125312392793e-03,5.914532833009899029e-04,8.555947426721034754e-02
2.859999999999999876e+00,2.071985239774427456e-03,5.913951187227478720e-04,8.555118802780109499e-02
2.865000000000000213e+00,2.071777423532157169e-03,5.913369676054068547e-04,8.554290254039047248e-02
2.870000000000000107e+00,2.071569675378562205e-03,5.912788297564677310e-04,8.553461780630126909e-02
2.875000000000000000e+00,2.071361994136380717e-03,5.912207049881675015e-04,8.552633382682182928e-02
2.879999999999999893e+00,2.071154378657383624e-03,5.911625931173669635e-04,8.551805060320637197e-02
2.885000000000000231e+00,2.070946827821627811e-03,5.911044939654322081e-04,8.550976813667647558e-02
2.890000000000000124e+00,2.070739340536768749e-03,5.910464073581291273e-04,8.550148642842166080e-02
2.895000000000000018e+00,2.070531915737386982e-03,5.909883331255122831e-04,8.549320547959994576e-02
2.899999999999999911e+00,2.070324552384325036e-03,5.909302711018165960e-04,8.548492529133869255e-02
