t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
9.949999999999999956e-01,1.021357171620332210e-01,5.106785858101660728e+09,8.181972976692120306e-10,-8.709054159193105321e-10,-4.354527079596300609e+01,8.385354756827473333e-02,1.828216959375848771e-02,1.464563247097255942e-10
1.000000000000000000e+00,1.021087317988420284e-01,5.105436589942101479e+09,8.179811210773873700e-10,-8.586670996355899230e-10,-4.293335498176747933e+01,8.383464269314037931e-02,1.827408910570164913e-02,1.463915928639456753e-10
1.005000000000000115e+00,1.020821233770900643e-01,5.104106168854503632e+09,8.177679641193943688e-10,-8.467440665088205823e-10,-4.233720332544180565e+01,8.381618665456780359e-02,1.826593672252226075e-02,1.463262850747385290e-10
1.010000000000000009e+00,1.020558821910934194e-01,5.102794109554671288e+09,8.175577490441329597e-10,-8.351278231376230333e-10,-4.175639115690137260e+01,8.379816735982167919e-02,1.825771483127174022e-02,1.462604204644941781e-10
1.015000000000000124e+00,1.020299987982255657e-01,5.101499939911278725e+09,8.173504002078254051e-10,-8.238100346400810208e-10,-4.119050173202413134e+01,8.378057304633181046e-02,1.824942575189375527e-02,1.461940176180102880e-10
1.020000000000000018e+00,1.020044640130250424e-01,5.100223200651251793e+09,8.171458440268128224e-10,-8.127826159369999290e-10,-4.063913079685880803e+01,8.376339227395916687e-02,1.824107173906587553e-02,1.461270945972454499e-10
1.024999999999999911e+00,1.019792688974962142e-01,5.098963444874811172e+09,8.169440088998568679e-10,-8.020377699842211637e-10,-4.010188849922269583e+01,8.374661390957675866e-02,1.823265498791945549e-02,1.460596689871405149e-10
1.030000000000000027e+00,1.019544047528308656e-01,5.097720237641543388e+09,8.167448251418207383e-10,-7.915679006940352843e-10,-3.957839503468130715e+01,8.373022712037488102e-02,1.822417763245598454e-02,1.459917578829320989e-10
1.034999999999999920e+00,1.019298631151438900e-01,5.096493155757194519e+09,8.165482249495099198e-10,-7.813655512212085001e-10,-3.906827756106213201e+01,8.371422136637915457e-02,1.821564174876473541e-02,1.459233779159287716e-10
1.040000000000000036e+00,1.019056357510466915e-01,5.095281787552334785e+09,8.163541423662102316e-10,-7.714234657650476004e-10,-3.857117328827735037e+01,8.369858636446039779e-02,1.820704938658629368e-02,1.458545455063629537e-10
1.044999999999999929e+00,1.018817146495256259e-01,5.094085732476281166e+09,8.161625132166271759e-10,-7.617346500674576632e-10,-3.808673250337596983e+01,8.368331216220650792e-02,1.819840248731911803e-02,1.457852762065508585e-10
1.050000000000000044e+00,1.018580920137394097e-01,5.092904600686970711e+09,8.159732750411764672e-10,-7.522923121132242086e-10,-3.761461560563475359e+01,8.366838907448931328e-02,1.818970293925009640e-02,1.457155851433381147e-10
1.054999999999999938e+00,1.018347602565986276e-01,5.091738012829931259e+09,8.157863670605707764e-10,-7.430897851527177439e-10,-3.715448925763485022e+01,8.365380766197516582e-02,1.818095259462346180e-02,1.456454871548369095e-10
1.060000000000000053e+00,1.018117119973677154e-01,5.090585599868385315e+09,8.156017301486000083e-10,-7.341205605710072817e-10,-3.670602802853682078e+01,8.363955874204567764e-02,1.817215325532203773e-02,1.455749966757200002e-10
1.064999999999999947e+00,1.017889400551931223e-01,5.089447002759655952e+09,8.154193067802853786e-10,-7.253783580757632065e-10,-3.626891790378431324e+01,8.362563338164182014e-02,1.816330667355130213e-02,1.455041277427008111e-10
1.070000000000000062e+00,1.017664374413242423e-01,5.088321872066211700e+09,8.152390409695621085e-10,-7.168570981640278074e-10,-3.584285490821639542e+01,8.361202288688100726e-02,1.815441455444323504e-02,1.454328940153923438e-10
1.074999999999999956e+00,1.017441973543602857e-01,5.087209867718014717e+09,8.150608782312033697e-10,-7.085508245327267607e-10,-3.542754122662881855e+01,8.359871880142732969e-02,1.814547855293295597e-02,1.453613087512865668e-10
1.080000000000000071e+00,1.017222131773138777e-01,5.086110658865694046e+09,8.148847655572958890e-10,-7.004537083733379304e-10,-3.502268541866214946e+01,8.358571289833797990e-02,1.813650027897589778e-02,1.452893848475483096e-10
1.084999999999999964e+00,1.017004784725897837e-01,5.085023923629488945e+09,8.147106513770167396e-10,-6.925601082365801902e-10,-3.462800541185424663e+01,8.357253837455412560e-02,1.812794009803565809e-02,1.452208102381219881e-10
1.090000000000000080e+00,1.016789869753121772e-01,5.083949348765608788e+09,8.145384855031774145e-10,-6.848645714948158069e-10,-3.424322857476363424e+01,8.355856993533877786e-02,1.812041703997339936e-02,1.451605438989041020e-10
1.094999999999999973e+00,1.016577325882121463e-01,5.082886629410607338e+09,8.143682190912691836e-10,-6.773617766032025578e-10,-3.386808883014600724e+01,8.354492187389185587e-02,1.811281071432029044e-02,1.450996105127440742e-10
1.100000000000000089e+00,1.016367093785585651e-01,5.081835468927927971e+09,8.141998046148758744e-10,-6.700465121536277365e-10,-3.350232560769654810e+01,8.353158557363736525e-02,1.810512380492119988e-02,1.450380315796095958e-10
1.104999999999999982e+00,1.016159115743529573e-01,5.080795578717647552e+09,8.140331958351921622e-10,-6.629137139029652002e-10,-3.314568569514085539e+01,8.351855265325300315e-02,1.809735892109995414e-02,1.449758280024889561e-10
1.110000000000000098e+00,1.015953335589494660e-01,5.079766677947473526e+09,8.138683477579244621e-10,-6.559584848987899544e-10,-3.279792424490733538e+01,8.350581495650184760e-02,1.808951860244761844e-02,1.449130201257495529e-10
1.114999999999999991e+00,1.015749698659933198e-01,5.078748493299666405e+09,8.137052165927430526e-10,-6.491760649675573278e-10,-3.245880324837344233e+01,8.349336454991293510e-02,1.808160531608038468e-02,1.448496277131708715e-10
1.120000000000000107e+00,1.015548151759452927e-01,5.077740758797265053e+09,8.135437597254407265e-10,-6.425617980989640625e-10,-3.212808990495977923e+01,8.348119371373523279e-02,1.807362146221005994e-02,1.447856699925693523e-10
1.125000000000000000e+00,1.015348643130559586e-01,5.076743215652797699e+09,8.133839356936935044e-10,-6.361111444604753968e-10,-3.180555722302233335e+01,8.346929493914530263e-02,1.806556937391065598e-02,1.447211656539282917e-10
1.130000000000000115e+00,1.015151122411401402e-01,5.075755612057006836e+09,8.132257041532104391e-10,-6.298197067762603831e-10,-3.149098533880896866e+01,8.345766091914960660e-02,1.805745132199053360e-02,1.446561328884282036e-10
1.135000000000000009e+00,1.014955540589047717e-01,5.074777702945238113e+09,8.130690258403052443e-10,-6.236832198140307047e-10,-3.118416099071328063e+01,8.344628454653317540e-02,1.804926951237159627e-02,1.445905893674517348e-10
1.140000000000000124e+00,1.014761849963795454e-01,5.073809249818977356e+09,8.129138625433033485e-10,-6.176975205423758782e-10,-3.088487602713576052e+01,8.343515890521531475e-02,1.804102609116423062e-02,1.445245522832384288e-10
1.145000000000000018e+00,1.014570004121073815e-01,5.072850020605368614e+09,8.127601770800340009e-10,-6.118585455854292472e-10,-3.059292727925640065e+01,8.342427726748498362e-02,1.803272314462239789e-02,1.444580383485250317e-10
1.150000000000000133e+00,1.014379957897339757e-01,5.071899789486699104e+09,8.126079332705107704e-10,-6.061623506307221442e-10,-3.030811753151647281e+01,8.341363308738010407e-02,1.802436270235387161e-02,1.443910638222623305e-10
1.155000000000000027e+00,1.014191667339868069e-01,5.070958336699340820e+09,8.124570959047187540e-10,-6.006051096765951171e-10,-3.003025548384175636e+01,8.340321999754382598e-02,1.801594673644298095e-02,1.443236445025874784e-10
1.159999999999999920e+00,1.014005089673118420e-01,5.070025448365592003e+09,8.123076307156724778e-10,-5.951830951029949882e-10,-2.975915475515648723e+01,8.339303180174879870e-02,1.800747716556304334e-02,1.442557957597682721e-10
1.165000000000000036e+00,1.013820183270962849e-01,5.069100916354814529e+09,8.121595043571672193e-10,-5.898926724103414600e-10,-2.949463362053211313e+01,8.338306247243404412e-02,1.799895585466224079e-02,1.441875325336867130e-10
1.169999999999999929e+00,1.013636907626337680e-01,5.068184538131688118e+09,8.120126843794672392e-10,-5.847303080785105586e-10,-2.923651540392893367e+01,8.337330614486256064e-02,1.799038461777120734e-02,1.441188693563302555e-10
1.175000000000000044e+00,1.013455223318564524e-01,5.067276116592823029e+09,8.118671392031279963e-10,-5.796925694867900199e-10,-2.898462847435439471e+01,8.336375711437347957e-02,1.798176521748297285e-02,1.440498203476257114e-10
1.179999999999999938e+00,1.013275091983052711e-01,5.066375459915263176e+09,8.117228380947237731e-10,-5.747761160471383978e-10,-2.873880580237891991e+01,8.335440982987626923e-02,1.797309936842900191e-02,1.439803992432855095e-10
1.185000000000000053e+00,1.013096476284155306e-01,5.065482381420776367e+09,8.115797511451043030e-10,-5.699776950376299968e-10,-2.849888475188345183e+01,8.334525889069610560e-02,1.796438873771942502e-02,1.439106193983340964e-10
1.189999999999999947e+00,1.012919339887470849e-01,5.064596699437354088e+09,8.114378492472049266e-10,-5.652941425536728715e-10,-2.826470712768787052e+01,8.333629904247472076e-02,1.795563494627236412e-02,1.438404937977571112e-10
1.195000000000000062e+00,1.012743647432106514e-01,5.063718237160532951e+09,8.112971040738275898e-10,-5.607223814744944788e-10,-2.803611907371669076e+01,8.332752517416044946e-02,1.794683956905020195e-02,1.437700350583943104e-10
1.199999999999999956e+00,1.012569364504248282e-01,5.062846822521241188e+09,8.111574880564677083e-10,-5.562594177698662693e-10,-2.781297088852443267e+01,8.331893231230100283e-02,1.793800413812382533e-02,1.436992554534864891e-10
1.205000000000000071e+00,1.012396457611729889e-01,5.061982288058649063e+09,8.110189743649424673e-10,-5.519023376170152932e-10,-2.759511688083875924e+01,8.331051561758753832e-02,1.792913014358545054e-02,1.436281669199883519e-10
1.209999999999999964e+00,1.012224894159403088e-01,5.061124470797015190e+09,8.108815368876592545e-10,-5.476483067871605885e-10,-2.738241533935070038e+01,8.330227038366429249e-02,1.792021903227601631e-02,1.435567810483736154e-10
1.215000000000000080e+00,1.012054642424087270e-01,5.060273212120436668e+09,8.107451502115488795e-10,-5.434945696356381493e-10,-2.717472848178294953e+01,8.329419202989790660e-02,1.791127221251082036e-02,1.434851091204915750e-10
1.219999999999999973e+00,1.011885671530572822e-01,5.059428357652864456e+09,8.106097896028413791e-10,-5.394384440423613736e-10,-2.697192220210854430e+01,8.328627610068328746e-02,1.790229105237399476e-02,1.434131620959044337e-10
1.225000000000000089e+00,1.011717951429726980e-01,5.058589757148634911e+09,8.104754309895277203e-10,-5.354773178779996079e-10,-2.677386589390516747e+01,8.327851826005218394e-02,1.789327688292051410e-02,1.433409506375379915e-10
1.229999999999999982e+00,1.011551452876702645e-01,5.057757264383513451e+09,8.103420509439024637e-10,-5.316086509206019477e-10,-2.658043254603398964e+01,8.327091429122016053e-02,1.788423099645010395e-02,1.432684850978544691e-10
1.235000000000000098e+00,1.011386147407848796e-01,5.056930737039243698e+09,8.102096266640673846e-10,-5.278299757843688651e-10,-2.639149878922034986e+01,8.326346008993151804e-02,1.787515465085336153e-02,1.431957755536684101e-10
1.239999999999999991e+00,1.011222007318339500e-01,5.056110036591697693e+09,8.100781359560102950e-10,-5.241388909686880846e-10,-2.620694454842305277e+01,8.325615166422117852e-02,1.786604906761277145e-02,1.431228317901333434e-10
1.245000000000000107e+00,1.011059005643422937e-01,5.055295028217114449e+09,8.099475572185831332e-10,-5.205330550991575753e-10,-2.602665275498293340e+01,8.324898512875547607e-02,1.785691543558681760e-02,1.430496633310556520e-10
1.250000000000000000e+00,1.010897116139643642e-01,5.054485580698218346e+09,8.098178694284606153e-10,-5.170101909975788622e-10,-2.585050954986945726e+01,8.324195670533462987e-02,1.784775490862973435e-02,1.429762794198268193e-10
1.255000000000000115e+00,1.010736313263553010e-01,5.053681566317765236e+09,8.096890521230843909e-10,-5.135680880542845532e-10,-2.567840440271538682e+01,8.323506271653979827e-02,1.783856860981550274e-02,1.429026890532612940e-10
1.260000000000000009e+00,1.010576572151449110e-01,5.052882860757246017e+09,8.095610853844334499e-10,-5.102045956782443162e-10,-2.551022978390392382e+01,8.322829958561543673e-02,1.782935762952947423e-02,1.428289009663087446e-10
1.265000000000000124e+00,1.010417868602177249e-01,5.052089343010886192e+09,8.094339498252452572e-10,-5.069176171279121662e-10,-2.534588085640280042e+01,8.322166383125076394e-02,1.782012302896696099e-02,1.427549236600808520e-10
1.270000000000000018e+00,1.010260179060718383e-01,5.051300895303591728e+09,8.093076265758694756e-10,-5.037051114106978495e-10,-2.518525557052635122e+01,8.321515206775167983e-02,1.781086583832015846e-02,1.426807653873268703e-10
1.275000000000000133e+00,1.010103480599805204e-01,5.050517402999026299e+09,8.091820972695401176e-10,-5.005650962846398502e-10,-2.502825481421314180e+01,8.320876100039056866e-02,1.780158705958995169e-02,1.426064341749589187e-10
1.280000000000000027e+00,1.009947750901636632e-01,5.049738754508183479e+09,8.090573440277273145e-10,-4.974956449282953583e-10,-2.487478224645019509e+01,8.320248742363779704e-02,1.779228766652586613e-02,1.425319378235706394e-10
1.284999999999999920e+00,1.009792968241572664e-01,5.048964841207862854e+09,8.089333494470757209e-10,-4.944948808231789609e-10,-2.472474404115928337e+01,8.319632821889223762e-02,1.778296860526502876e-02,1.424572839125559725e-10
1.290000000000000036e+00,1.009639111473043388e-01,5.048195557365217209e+09,8.088100965873156836e-10,-4.915609757069075246e-10,-2.457804878531896975e+01,8.319028035176433133e-02,1.777363079554000747e-02,1.423824798097851529e-10
1.294999999999999929e+00,1.009486160012520173e-01,5.047430800062601089e+09,8.086875689592224905e-10,-4.886921513538752094e-10,-2.443460756770218723e+01,8.318434087014217604e-02,1.776427513110984124e-02,1.423075326750573621e-10
1.300000000000000044e+00,1.009334093823314044e-01,5.046670469116570473e+09,8.085657505116387336e-10,-4.858866807121834416e-10,-2.429433403561415616e+01,8.317850690181836926e-02,1.775490248051303510e-02,1.422324494661331238e-10
1.304999999999999938e+00,1.009182893399837716e-01,5.045914466999188423e+09,8.084446256188663193e-10,-4.831428840019954011e-10,-2.415714420008589514e+01,8.317269798858437091e-02,1.774559135139940069e-02,1.421578590986230013e-10
1.310000000000000053e+00,1.009032539753838137e-01,5.045162698769190788e+09,8.083241790696377723e-10,-4.804591240496550311e-10,-2.402295620247605257e+01,8.316695182320971158e-02,1.773630215217410211e-02,1.420834444088862979e-10
1.314999999999999947e+00,1.008883014401571465e-01,5.044415072007857323e+09,8.082043960568416184e-10,-4.778338065905013166e-10,-2.389169032951758709e+01,8.316130573858133979e-02,1.772699570157580673e-02,1.420088915204159476e-10
1.320000000000000062e+00,1.008734299349846181e-01,5.043671496749231339e+09,8.080852621663425217e-10,-4.752653831396747014e-10,-2.376326915697427467e+01,8.315575708812858458e-02,1.771767284685603350e-02,1.419342072204449774e-10
1.324999999999999956e+00,1.008586377081407415e-01,5.042931885407036781e+09,8.079667633652719225e-10,-4.727523488406534016e-10,-2.363761744202929549e+01,8.315030329644716722e-02,1.770833441169357425e-02,1.418593981073679046e-10
1.330000000000000071e+00,1.008439230542320098e-01,5.042196152711600304e+09,8.078488859919221652e-10,-4.702932375425096745e-10,-2.351466187712503597e+01,8.314494185774036483e-02,1.769898119649164492e-02,1.417844705931213626e-10
1.334999999999999964e+00,1.008292843130429300e-01,5.041464215652146339e+09,8.077316167465005833e-10,-4.678866212974075228e-10,-2.339433106487558689e+01,8.313967033509855886e-02,1.768961397794437118e-02,1.417094308997113128e-10
1.340000000000000080e+00,1.008147198683055218e-01,5.040735993415276527e+09,8.076149426812733324e-10,-4.655311118683213407e-10,-2.327655559343111236e+01,8.313448635631152939e-02,1.768023351199399240e-02,1.416342850829026694e-10
1.344999999999999973e+00,1.008002281464512317e-01,5.040011407322561264e+09,8.074988511905663275e-10,-4.632253598184754952e-10,-2.316126799094490707e+01,8.312938761345196881e-02,1.767084053299926294e-02,1.415590390255576268e-10
1.350000000000000089e+00,1.007858076154372479e-01,5.039290380771862030e+09,8.073833300013639217e-10,-4.609680519533048261e-10,-2.304840259767661337e+01,8.312437186117391241e-02,1.766143575426333545e-02,1.414836984418643876e-10
1.354999999999999982e+00,1.007714567836581893e-01,5.038572839182909012e+09,8.072683671645895957e-10,-4.587579098432291853e-10,-2.293789549215580337e+01,8.311943691561524128e-02,1.765201986804294798e-02,1.414082688774108593e-10
1.360000000000000098e+00,1.007571741988645825e-01,5.037858709943228722e+09,8.071539510464423775e-10,-4.565936893131043283e-10,-2.282968446562881581e+01,8.311458065080847002e-02,1.764259354805611246e-02,1.413327557292732781e-10
1.364999999999999991e+00,1.007429584471063178e-01,5.037147922355316162e+09,8.070400703199333380e-10,-4.544741800557631318e-10,-2.272370900279202033e+01,8.310980099844342273e-02,1.763315744866289503e-02,1.412571642394537201e-10
1.370000000000000107e+00,1.007288081516753142e-01,5.036440407583765984e+09,8.069267139564145373e-10,-4.523982054071283462e-10,-2.261991027036856394e+01,8.310509594639041431e-02,1.762371220528489990e-02,1.411814994982403933e-10
1.375000000000000000e+00,1.007147219720631176e-01,5.035736098603156090e+09,8.068138712172296704e-10,-4.503646205699845053e-10,-2.251823102848720737e+01,8.310046353743343051e-02,1.761425843462968710e-02,1.411057664460055142e-10
1.380000000000000115e+00,1.007006986030142826e-01,5.035034930150713921e+09,8.067015316461295450e-10,-4.483723107098478610e-10,-2.241861553551279940e+01,8.309590186624261909e-02,1.760479673677166346e-02,1.410299698898750398e-10
1.385000000000000009e+00,1.006867367736027918e-01,5.034336838680139542e+09,8.065896850618746050e-10,-4.464201909786833053e-10,-2.232100954891939182e+01,8.309140907931317210e-02,1.759532769428961974e-02,1.409541144968196154e-10
1.390000000000000124e+00,1.006728352462841203e-01,5.033641762314206123e+09,8.064783215506402753e-10,-4.445072066521237085e-10,-2.222536033262440469e+01,8.308698337319887772e-02,1.758585187308524256e-02,1.408782048002115579e-10
1.395000000000000018e+00,1.006589928159629527e-01,5.032949640798147202e+09,8.063674314585484513e-10,-4.426323318040751144e-10,-2.213161659020988736e+01,8.308262299413091134e-02,1.757636982183204133e-02,1.408022451954101927e-10
1.400000000000000133e+00,1.006452083091280841e-01,5.032260415456403732e+09,8.062570053847382071e-10,-4.407945677113301843e-10,-2.203972838555637281e+01,8.307832623368498204e-02,1.756688207544310210e-02,1.407262399675418100e-10
1.405000000000000027e+00,1.006314805830195169e-01,5.031574029150976181e+09,8.061470341746928260e-10,-4.389929425503304020e-10,-2.194964712750515901e+01,8.307409143136054719e-02,1.755738915165896974e-02,1.406501932641654037e-10
1.409999999999999920e+00,1.006178085247825538e-01,5.030890426239128113e+09,8.060375089134631230e-10,-4.372265108802642178e-10,-2.186132554401410744e+01,8.306991697059441793e-02,1.754789155418813584e-02,1.405741091204308532e-10
1.415000000000000036e+00,1.006041910506669940e-01,5.030209552533349991e+09,8.059284209192528667e-10,-4.354943527085779491e-10,-2.177471763540233951e+01,8.306580127954182879e-02,1.753838977112516517e-02,1.404979914464067226e-10
1.419999999999999929e+00,1.005906271052394996e-01,5.029531355261975288e+09,8.058197617371089416e-10,-4.337955732986993016e-10,-2.168977866493514739e+01,8.306174282702374900e-02,1.752888427821575057e-02,1.404218440532361516e-10
1.425000000000000044e+00,1.005771156605949346e-01,5.028855783029747009e+09,8.057115231326033425e-10,-4.321293022630768411e-10,-2.160646511318918783e+01,8.305774012466157763e-02,1.751937553593335695e-02,1.403456706297182346e-10
1.429999999999999938e+00,1.005636557156253247e-01,5.028182785781266212e+09,8.056036970859771500e-10,-4.304946921386823344e-10,-2.152473460693727247e+01,8.305379172370601359e-02,1.750986399191931109e-02,1.402694747618554106e-10
1.435000000000000053e+00,1.005502462953200282e-01,5.027512314766001701e+09,8.054962757865341064e-10,-4.288909180784789980e-10,-2.144454590389796067e+01,8.304989621466116190e-02,1.750035008065886633e-02,1.401932599302582610e-10
1.439999999999999947e+00,1.005368864500539305e-01,5.026844322502696991e+09,8.053892516269381364e-10,-4.273171781955286335e-10,-2.136585890979040414e+01,8.304605222586668167e-02,1.749083422418724887e-02,1.401170295158016160e-10
1.445000000000000062e+00,1.005235752548662154e-01,5.026178762743310928e+09,8.052826171974362139e-10,-4.257726926416315386e-10,-2.128863463208836038e+01,8.304225842279960856e-02,1.748131683206660680e-02,1.400407867994400929e-10
1.449999999999999956e+00,1.005103118088061243e-01,5.025515590440306664e+09,8.051763652806172428e-10,-4.242567019736117104e-10,-2.121283509866043460e+01,8.303851350696017652e-02,1.747179830184594773e-02,1.399645349658922814e-10
1.455000000000000071e+00,1.004970952343135493e-01,5.024854761715677261e+09,8.050704888464494899e-10,-4.227684670078389368e-10,-2.113842335039225873e+01,8.303481621492790621e-02,1.746227901938564309e-02,1.398882771062405463e-10
1.459999999999999964e+00,1.004839246765738825e-01,5.024196233828694344e+09,8.049649810471133945e-10,-4.213072688835445089e-10,-2.106536344416963402e+01,8.303116531710798276e-02,1.745275935946589974e-02,1.398120162228053441e-10
1.465000000000000080e+00,1.004707993028948199e-01,5.023539965144741058e+09,8.048598352120077756e-10,-4.198724083580898095e-10,-2.099362041792483069e+01,8.302755961709328003e-02,1.744323968580153983e-02,1.397357552292636394e-10
1.469999999999999973e+00,1.004577183021050507e-01,5.022885915105252266e+09,8.047550448429341933e-10,-4.184632050600950112e-10,-2.092316025299078319e+01,8.302399795140145977e-02,1.743372035070359094e-02,1.396594969479378721e-10
1.475000000000000089e+00,1.004446808839777189e-01,5.022234044198885918e+09,8.046506036094777653e-10,-4.170789968005895326e-10,-2.085394984003505670e+01,8.302047918698370055e-02,1.742420169699401833e-02,1.395832441251348066e-10
1.479999999999999982e+00,1.004316862786720638e-01,5.021584313933603287e+09,8.045465053445338778e-10,-4.157191390294286441e-10,-2.078595695146941580e+01,8.301700222165478427e-02,1.741468405701727951e-02,1.395069994232270358e-10
1.485000000000000098e+00,1.004187337361909238e-01,5.020936686809546471e+09,8.044427440399631089e-10,-4.143830046601694060e-10,-2.071915023299516179e+01,8.301356598300309309e-02,1.740516775318783071e-02,1.394307654250391055e-10
1.489999999999999991e+00,1.004058225258331882e-01,5.020291126291659355e+09,8.043393138422039660e-10,-4.130699840374599003e-10,-2.065349920188600663e+01,8.301014413696525263e-02,1.739567838886793560e-02,1.393547472361148502e-10
1.495000000000000107e+00,1.003929519356533545e-01,5.019647596782668114e+09,8.042362090479443533e-10,-4.117794839290700231e-10,-2.058897419646382332e+01,8.300670799604425998e-02,1.738624393960909453e-02,1.392791689653289714e-10
1.500000000000000000e+00,1.003801212719769853e-01,5.019006063598849297e+09,8.041334241002394062e-10,-4.105109264747235976e-10,-2.052554632372630294e+01,8.300331208068978395e-02,1.737680919128720136e-02,1.392035882987839427e-10
1.505000000000000115e+00,1.003673298589257828e-01,5.018366492946289062e+09,8.040309535847069774e-10,-4.092637494592664990e-10,-2.046318747295299545e+01,8.299995535828827431e-02,1.736737450063750854e-02,1.391280080942441533e-10
1.510000000000000009e+00,1.003545770379160040e-01,5.017728851895800591e+09,8.039287922255098143e-10,-4.080374063713236864e-10,-2.040187031857203692e+01,8.299663682424308908e-02,1.735794021367291495e-02,1.390524311235785492e-10
1.515000000000000124e+00,1.003418621671799266e-01,5.017093108358996391e+09,8.038269348815213693e-10,-4.068313654448814230e-10,-2.034156827225524466e+01,8.299335550007221063e-02,1.734850666710771594e-02,1.389768600841659807e-10
1.520000000000000018e+00,1.003291846213240079e-01,5.016459231066200256e+09,8.037253765427872255e-10,-4.056451088507943278e-10,-2.028225544252200052e+01,8.299011043478932148e-02,1.733907418653468646e-02,1.389012975842921561e-10
1.525000000000000133e+00,1.003165437909009083e-01,5.015827189545045853e+09,8.036241123270961219e-10,-4.044781326836563651e-10,-2.022390663417172618e+01,8.298690070249332973e-02,1.732964308840757861e-02,1.388257461590310954e-10
1.530000000000000027e+00,1.003039390819683435e-01,5.015196954098417282e+09,8.035231374764454114e-10,-4.033299468446985395e-10,-2.016649734224483836e+01,8.298372540259368879e-02,1.732021367937465472e-02,1.387502082649061967e-10
1.535000000000000142e+00,1.002913699156685878e-01,5.014568495783429146e+09,8.034224473536737114e-10,-4.022000744567008873e-10,-2.011000372284615878e+01,8.298058365735522246e-02,1.731078625831336537e-02,1.386746862961898043e-10
1.540000000000000036e+00,1.002788357278236453e-01,5.013941786391181946e+09,8.033220374392170121e-10,-4.010880515514373193e-10,-2.005440257755981293e+01,8.297747461485230347e-02,1.730136111297134183e-02,1.385991825579945841e-10
1.544999999999999929e+00,1.002663359685344313e-01,5.013316798426721573e+09,8.032219033278980780e-10,-3.999934265803023356e-10,-1.999967132901656441e+01,8.297439744475966494e-02,1.729193852377476637e-02,1.385236992967819087e-10
1.550000000000000044e+00,1.002538701018063777e-01,5.012693505090318680e+09,8.031220407259267807e-10,-3.989157599334080693e-10,-1.994578799666487612e+01,8.297135133904021131e-02,1.728251876276616639e-02,1.384482386918527026e-10
1.554999999999999938e+00,1.002414376051787431e-01,5.012071880258936882e+09,8.030224454479314517e-10,-3.978546239770654950e-10,-1.989273119885183405e+01,8.296833551178013633e-02,1.727310209339860680e-02,1.383728028536986641e-10
1.560000000000000053e+00,1.002290379693476924e-01,5.011451898467384338e+09,8.029231134139383282e-10,-3.968096028744252018e-10,-1.984048014372820035e+01,8.296456090298089114e-02,1.726447706636680124e-02,1.383037087698087593e-10
1.564999999999999947e+00,1.002166706978070004e-01,5.010833534890350342e+09,8.028240406464942060e-10,-3.957802918682522454e-10,-1.978901459340704605e+01,8.295770533621305010e-02,1.725896536159395034e-02,1.382595551468059255e-10
1.570000000000000062e+00,1.002043353065158043e-01,5.010216765325790405e+09,8.027252232680042616e-10,-3.947662967911293462e-10,-1.973831483957474120e+01,8.295088211805386191e-02,1.725345318846194242e-02,1.382153977718326015e-10
1.574999999999999956e+00,1.001920313235698662e-01,5.009601566178493500e+09,8.026266574980986198e-10,-3.937672342071231501e-10,-1.968836171035945881e+01,8.294409053517121100e-02,1.724794078839865519e-02,1.381712385789392938e-10
1.580000000000000071e+00,1.001797582888605126e-01,5.008987914443025589e+09,8.025283396509005892e-10,-3.927827312408953308e-10,-1.963913656203658320e+01,8.293732989207462658e-02,1.724242839678588601e-02,1.381270794537421373e-10
1.584999999999999964e+00,1.001675157537565697e-01,5.008375787687828064e+09,8.024302661324782226e-10,-3.918124249263342540e-10,-1.959062124631600454e+01,8.293059951298414889e-02,1.723691624077242079e-02,1.380829222159034422e-10
1.590000000000000080e+00,1.001553032808038673e-01,5.007765164040193558e+09,8.023324334384374279e-10,-3.908559619774325646e-10,-1.954279809887520969e+01,8.292389873609373740e-02,1.723140454471012994e-02,1.380387686626798847e-10
1.594999999999999973e+00,1.001431204434216626e-01,5.007156022171083450e+09,8.022348381514895402e-10,-3.899129986483149926e-10,-1.949564993240346666e+01,8.291722692302747055e-02,1.722589352039419208e-02,1.379946204907378856e-10
1.600000000000000089e+00,1.001309668256107482e-01,5.006548341280537605e+09,8.021374769391133994e-10,-3.889832004107305583e-10,-1.944916002053651027e+01,8.291058344827169357e-02,1.722038337733905466e-02,1.379504793784731784e-10
1.604999999999999982e+00,1.001188420216699015e-01,5.005942101083495140e+09,8.020403465512841187e-10,-3.880662417418708187e-10,-1.940331208711722866e+01,8.290396770541716420e-02,1.721487431625273734e-02,1.379063469337343122e-10
1.610000000000000098e+00,1.001067456359174962e-01,5.005337281795874596e+09,8.019434438182422820e-10,-3.871618059905386624e-10,-1.935809029951633420e+01,8.289737909824544670e-02,1.720936653767204949e-02,1.378622247629981894e-10
1.614999999999999991e+00,1.000946772824161668e-01,5.004733864120808601e+09,8.018467656482889908e-10,-3.862695849582905167e-10,-1.931347924791043624e+01,8.289081705522063914e-02,1.720386022719552765e-02,1.378181143530730285e-10
1.620000000000000107e+00,1.000826365847204413e-01,5.004131829236021996e+09,8.017503090257632005e-10,-3.853892785269536094e-10,-1.926946392636455130e+01,8.288428101424927252e-02,1.719835557047116881e-02,1.377740171911632411e-10
