t,S10,S11,T1
1.445000000000000062e+00,1.127905743425540322e-03,3.091867472268459136e-04,8.078352491803253432e-02
1.449999999999999956e+00,1.123802593921381611e-03,3.081959864809641759e-04,8.077695543241575349e-02
1.455000000000000071e+00,1.119741963731936754e-03,3.072129046260584822e-04,8.077034908247193723e-02
1.459999999999999964e+00,1.115722878036473154e-03,3.062373431618157517e-04,8.076370688108032436e-02
1.465000000000000080e+00,1.111744387995486447e-03,3.052691477537467857e-04,8.075702981366772448e-02
1.469999999999999973e+00,1.107805570056214373e-03,3.043081681175670013e-04,8.075031883894195905e-02
1.475000000000000089e+00,1.103905525255973775e-03,3.033542579181979578e-04,8.074357488962337348e-02
1.479999999999999982e+00,1.100043378546138430e-03,3.024072746698900022e-04,8.073679887316023707e-02
1.485000000000000098e+00,1.096218278159644122e-03,3.014670796291745976e-04,8.072999167240231533e-02
1.489999999999999991e+00,1.092429394988434551e-03,3.005335376847535094e-04,8.072315414626161922e-02
1.495000000000000107e+00,1.088675921949430097e-03,2.996065172559673377e-04,8.071628713038149494e-02
1.500000000000000000e+00,1.084957073395238347e-03,2.986858902076443929e-04,8.070939143775814062e-02
1.505000000000000115e+00,1.081272084543673587e-03,2.977715317628597713e-04,8.070246785934533096e-02
1.510000000000000009e+00,1.077620210901641474e-03,2.968633204039633640e-04,8.069551716466510927e-02
1.515000000000000124e+00,1.074000727716103607e-03,2.959611377774877907e-04,8.068854010239030761e-02
1.520000000000000018e+00,1.070412929448006376e-03,2.950648686124777813e-04,8.068153740090049097e-02
1.525000000000000133e+00,1.066856129251964958e-03,2.941744006448478296e-04,8.067450976883244751e-02
1.530000000000000027e+00,1.063329658456316391e-03,2.932896245351205222e-04,8.066745789562811131e-02
1.535000000000000142e+00,1.059832866081323330e-03,2.924104337844048271e-04,8.066038245204680546e-02
1.540000000000000036e+00,1.056365118369275401e-03,2.915367246547869232e-04,8.065328409066446769e-02
1.544999999999999929e+00,1.052925798304168558e-03,2.906683960966494062e-04,8.064616344638132761e-02
1.550000000000000044e+00,1.049514305160299029e-03,2.898053496823173574e-04,8.063902113689674911e-02
1.554999999999999938e+00,1.046130054068227476e-03,2.889474895350511237e-04,8.063185776316925124e-02
1.560000000000000053e+00,1.042772475584091392e-03,2.880947222536295402e-04,8.062467390987418381e-02
1.564999999999999947e+00,1.039441015267014755e-03,2.872469568430656168e-04,8.061747014585217419e-02
1.570000000000000062e+00,1.036135133278796730e-03,2.864041046557112662e-04,8.061024702453148394e-02
1.574999999999999956e+00,1.032854303991000491e-03,2.855660793319689554e-04,8.060300508434138644e-02
1.580000000000000071e+00,1.029598015589691055e-03,2.847327967335173200e-04,8.059574484913169246e-02
1.584999999999999964e+00,1.026365769709680761e-03,2.839041748797665630e-04,8.058846682856207755e-02
1.590000000000000080e+00,1.023157081076952243e-03,2.830801338915234179e-04,8.058117151848115389e-02
1.594999999999999973e+00,1.019971477144555145e-03,2.822605959375387350e-04,8.057385940130860902e-02
1.600000000000000089e+00,1.016808497746990014e-03,2.814454851802875067e-04,8.056653094640052470e-02
1.604999999999999982e+00,1.013667694772762322e-03,2.806347277193985590e-04,8.055918661039780659e-02
1.610000000000000098e+00,1.010548631840871509e-03,2.798282515369193094e-04,8.055182683757058926e-02
1.614999999999999991e+00,1.007450883973967605e-03,2.790259864473844083e-04,8.054445206016205838e-02
1.620000000000000107e+00,1.004374037293962124e-03,2.782278640527213851e-04,8.053706269870909706e-02
1.625000000000000000e+00,1.001317688727112066e-03,2.774338176942328519e-04,8.052965916235502175e-02
1.630000000000000115e+00,9.982814457051253192e-04,2.766437824009296081e-04,8.052224184916773053e-02
1.635000000000000009e+00,9.952649258837644505e-04,2.758576948435111911e-04,8.051481114643736781e-02
1.640000000000000124e+00,9.922677568697108041e-04,2.750754932935496762e-04,8.050736743096426062e-02
1.645000000000000018e+00,9.892895759486708841e-04,2.742971175819656007e-04,8.049991106934588359e-02
1.650000000000000133e+00,9.863300298205124848e-04,2.735225090547365704e-04,8.049244241825767587e-02
1.655000000000000027e+00,9.833887743506087784e-04,2.727516105303718144e-04,8.048496182471771843e-02
1.660000000000000142e+00,9.804654743246331988e-04,2.719843662610628909e-04,8.047746962634588774e-02
1.665000000000000036e+00,9.775598031989613575e-04,2.712207218952267782e-04,8.046996615162646527e-02
1.669999999999999929e+00,9.746714428699631205e-04,2.704606244412577983e-04,8.046245172015203950e-02
1.675000000000000044e+00,9.718000834508820412e-04,2.697040222297167160e-04,8.045492664286137130e-02
1.679999999999999938e+00,9.689454230457074336e-04,2.689508648754640571e-04,8.044739122227838324e-02
1.685000000000000053e+00,9.661071675322532729e-04,2.682011032440294036e-04,8.043984575274119864e-02
1.689999999999999947e+00,9.632850303551779292e-04,2.674546894203840941e-04,8.043229052062084161e-02
1.695000000000000062e+00,9.604787323227903691e-04,2.667115766761685570e-04,8.042472580453641218e-02
1.699999999999999956e+00,9.576880014034273381e-04,2.659717194351380828e-04,8.041715187557056665e-02
1.705000000000000071e+00,9.549125725359719008e-04,2.652350732421361016e-04,8.040956899747092601e-02
1.709999999999999964e+00,9.521521874442375952e-04,2.645015947347483681e-04,8.040197742684573878e-02
1.715000000000000080e+00,9.494065944482345297e-04,2.637712416142265568e-04,8.039437741336279142e-02
1.719999999999999973e+00,9.466755482878899284e-04,2.630439726164994062e-04,8.038676919993671677e-02
1.725000000000000089e+00,9.439588099533310255e-04,2.623197474835129730e-04,8.037915302290883635e-02
1.729999999999999982e+00,9.412561465149216298e-04,2.615985269359680427e-04,8.037152911222691931e-02
1.735000000000000098e+00,9.385673309561412504e-04,2.608802726478418673e-04,8.036389769162174956e-02
1.739999999999999991e+00,9.358921420169420604e-04,2.601649472218888273e-04,8.035625897877210488e-02
1.745000000000000107e+00,9.332303640408002796e-04,2.594525141641500264e-04,8.034861318546786257e-02
1.750000000000000000e+00,9.305817868190765672e-04,2.587429378579515749e-04,8.034096051777386838e-02
1.755000000000000115e+00,9.279462054464579371e-04,2.580361835411957585e-04,8.033330117618345256e-02
1.760000000000000009e+00,9.253234201801960063e-04,2.573322172849318366e-04,8.032563535576697777e-02
1.765000000000000124e+00,9.227132362980495139e-04,2.566310059706163656e-04,8.031796324632181627e-02
1.770000000000000018e+00,9.201154639628798294e-04,2.559325172673850143e-04,8.031028503251554096e-02
1.775000000000000133e+00,9.175299180937909228e-04,2.552367196108918106e-04,8.030260089402356527e-02
1.780000000000000027e+00,9.149564182383161312e-04,2.545435821835102547e-04,8.029491100566284179e-02
1.785000000000000142e+00,9.123947884439906168e-04,2.538530748944839628e-04,8.028721553752854456e-02
1.790000000000000036e+00,9.098448571395945832e-04,2.531651683605971848e-04,8.027951465511877494e-02
1.794999999999999929e+00,9.073064570197437485e-04,2.524798338868306869e-04,8.027180851945774076e-02
1.800000000000000044e+00,9.047794249266166581e-04,2.517970434472482965e-04,8.026409728722047610e-02
1.804999999999999938e+00,9.022636017390354892e-04,2.511167696679596955e-04,8.025638111084984483e-02
1.810000000000000053e+00,8.997588322656135907e-04,2.504389858104220262e-04,8.024866013866993608e-02
1.814999999999999947e+00,8.972649651386715042e-04,2.497636657539055232e-04,8.024093451499762775e-02
1.820000000000000062e+00,8.947818527097011181e-04,2.490907839780983572e-04,8.023320438025410839e-02
1.824999999999999956e+00,8.923093509513685363e-04,2.484203155476056332e-04,8.022546987106801697e-02
1.830000000000000071e+00,8.898473193611946414e-04,2.477522360971570249e-04,8.021773112037723641e-02
1.834999999999999964e+00,8.873956208637688407e-04,2.470865218159746927e-04,8.020998825753224148e-02
1.840000000000000080e+00,8.849541217203466632e-04,2.464231494327410923e-04,8.020224140839180005e-02
1.844999999999999973e+00,8.825226914410768710e-04,2.457620962012147556e-04,8.019449069541612074e-02
1.850000000000000089e+00,8.801012026958669222e-04,2.451033398862569848e-04,8.018673623776087500e-02
1.854999999999999982e+00,8.776895312290233005e-04,2.444468587505883774e-04,8.017897815136715289e-02
1.860000000000000098e+00,8.752875557784127502e-04,2.437926315417119380e-04,8.017121654904707517e-02
1.864999999999999991e+00,8.728951579957874027e-04,2.431406374786674620e-04,8.016345154056853106e-02
1.870000000000000107e+00,8.705122223663804525e-04,2.424908562389994796e-04,8.015568323273983276e-02
1.875000000000000000e+00,8.681386361342963501e-04,2.418432679471982242e-04,8.014791172948824982e-02
1.880000000000000115e+00,8.657742892298795571e-04,2.411978531633251046e-04,8.014013713193737787e-02
1.885000000000000009e+00,8.634190741956073757e-04,2.405545928708396084e-04,8.013235953848511783e-02
1.890000000000000124e+00,8.610728861168619056e-04,2.399134684651563611e-04,8.012457904487714500e-02
1.895000000000000018e+00,8.587356225550781376e-04,2.392744617430087777e-04,8.011679574427736650e-02
1.900000000000000133e+00,8.564071834809553656e-04,2.386375548920706456e-04,8.010900972733865644e-02
1.905000000000000027e+00,8.540874712086725688e-04,2.380027304804611834e-04,8.010122108227221704e-02
1.910000000000000142e+00,8.517763903346834645e-04,2.373699714466691974e-04,8.009342989491220755e-02
1.915000000000000036e+00,8.494738476776447691e-04,2.367392610897237320e-04,8.008563624877987341e-02
1.919999999999999929e+00,8.471797522168980242e-04,2.361105830594460893e-04,8.007784022514782829e-02
1.925000000000000044e+00,8.448940150356093731e-04,2.354839213475995951e-04,8.007004190310046399e-02
1.929999999999999938e+00,8.426165492657863073e-04,2.348592602790512370e-04,8.006224135959193189e-02
1.935000000000000053e+00,8.403472700324888514e-04,2.342365845025405505e-04,8.005443866950556764e-02
1.939999999999999947e+00,8.380860944004246910e-04,2.336158789820189845e-04,8.004663390570949943e-02
1.945000000000000062e+00,8.358329413231963684e-04,2.329971289887211854e-04,8.003882713911099345e-02
1.949999999999999956e+00,8.335877315932384637e-04,2.323803200932981615e-04,8.003101843870898124e-02
1.955000000000000071e+00,8.313503877912829321e-04,2.317654381575599723e-04,8.002320787164772520e-02
1.959999999999999964e+00,8.291208342398295912e-04,2.311524693268296362e-04,8.001539550326551564e-02
1.965000000000000080e+00,8.268989969577110032e-04,2.305414000226829881e-04,8.000758139714343742e-02
1.969999999999999973e+00,8.246848036134041271e-04,2.299322169356058656e-04,7.999976561515408091e-02
1.975000000000000089e+00,8.224781834815017697e-04,2.293249070180821303e-04,7.999194821750739426e-02
1.979999999999999982e+00,8.202790674009436973e-04,2.287194574777681006e-04,7.998412926279534207e-02
1.985000000000000098e+00,8.180873877332751768e-04,2.281158557706553826e-04,7.997630880803582865e-02
1.989999999999999991e+00,8.159030783212732792e-04,2.275140895944768068e-04,7.996848690871612153e-02
1.995000000000000107e+00,8.137260744505068165e-04,2.269141468827058031e-04,7.996066361883379103e-02
2.000000000000000000e+00,8.115563128116855783e-04,2.263160157985242790e-04,7.995283899093644231e-02
2.004999999999999893e+00,8.093937314620671796e-04,2.257196847284485136e-04,7.994501307616204422e-02
2.010000000000000231e+00,8.072382697899022769e-04,2.251251422765744299e-04,7.993718592427702385e-02
2.015000000000000124e+00,8.050898684799617094e-04,2.245323772591634680e-04,7.992935758371230714e-02
2.020000000000000018e+00,8.029484694784155049e-04,2.239413786990790834e-04,7.992152810160071952e-02
2.024999999999999911e+00,8.008140159592964458e-04,2.233521358203417479e-04,7.991369752381197178e-02
2.030000000000000249e+00,7.986864522928085151e-04,2.227646380429473035e-04,7.990586589498642478e-02
2.035000000000000142e+00,7.965657240140134026e-04,2.221788749778384601e-04,7.989803325856817406e-02
2.040000000000000036e+00,7.944517777909433599e-04,2.215948364218492958e-04,7.989019965683870350e-02
2.044999999999999929e+00,7.923445613954097078e-04,2.210125123530843878e-04,7.988236513094723601e-02
2.049999999999999822e+00,7.902440236746012927e-04,2.204318929263047457e-04,7.987452972094129244e-02
2.055000000000000160e+00,7.881501145217891273e-04,2.198529684681093191e-04,7.986669346579730600e-02
2.060000000000000053e+00,7.860627848490085072e-04,2.192757294725859642e-04,7.985885640344952963e-02
2.064999999999999947e+00,7.839819865608631689e-04,2.187001665972025351e-04,7.985101857081768062e-02
2.069999999999999840e+00,7.819076725282984386e-04,2.181262706585971429e-04,7.984318000383466840e-02
2.075000000000000178e+00,7.798397965626152921e-04,2.175540326283022794e-04,7.983534073747393378e-02
2.080000000000000071e+00,7.777783133914575528e-04,2.169834436288672766e-04,7.982750080577452612e-02
2.084999999999999964e+00,7.757231786352233394e-04,2.164144949301325272e-04,7.981966024186672171e-02
2.089999999999999858e+00,7.736743487826893816e-04,2.158471779453328889e-04,7.981181907799694830e-02
2.095000000000000195e+00,7.716317811687325090e-04,2.152814842275102493e-04,7.980397734555139122e-02
2.100000000000000089e+00,7.695954339528080206e-04,2.147174054660112277e-04,7.979613507507940517e-02
2.104999999999999982e+00,7.675652660968889903e-04,2.141549334829099854e-04,7.978829229631592690e-02
2.109999999999999876e+00,7.655412373443460077e-04,2.135940602296582851e-04,7.978044903820394329e-02
2.115000000000000213e+00,7.635233082000856793e-04,2.130347777839411687e-04,7.977260532891557177e-02
2.120000000000000107e+00,7.615114399109390369e-04,2.124770783464980501e-04,7.976476119587309899e-02
2.125000000000000000e+00,7.595055944455924137e-04,2.119209542378141088e-04,7.975691666576931182e-02
2.129999999999999893e+00,7.575057344763200468e-04,2.113663978952152523e-04,7.974907176458731484e-02
2.135000000000000231e+00,7.555118233611844052e-04,2.108134018700693019e-04,7.974122651761929303e-02
2.140000000000000124e+00,7.535238251255395921e-04,2.102619588247884718e-04,7.973338094948563548e-02
2.145000000000000018e+00,7.515417044449185149e-04,2.097120615300432139e-04,7.972553508415328172e-02
2.149999999999999911e+00,7.495654266286621908e-04,2.091637028621199626e-04,7.971768894495281921e-02
2.155000000000000249e+00,7.475949576034602575e-04,2.086168758002928118e-04,7.970984255459598322e-02
2.160000000000000142e+00,7.456302638969118657e-04,2.080715734241883076e-04,7.970199593519271264e-02
2.165000000000000036e+00,7.436713126225147916e-04,2.075277889113816092e-04,7.969414910826702614e-02
2.169999999999999929e+00,7.417180714649244076e-04,2.069855155350055250e-04,7.968630209477273185e-02
2.175000000000000266e+00,7.397705086645686365e-04,2.064447466612289025e-04,7.967845491510966438e-02
2.180000000000000160e+00,7.378285930036694411e-04,2.059054757470477558e-04,7.967060758913774299e-02
2.185000000000000053e+00,7.358922937927670589e-04,2.053676963381538057e-04,7.966276013619212615e-02
2.189999999999999947e+00,7.339615808568262763e-04,2.048314020666629405e-04,7.965491257509692280e-02
2.194999999999999840e+00,7.320364245219575542e-04,2.042965866489415531e-04,7.964706492417984729e-02
2.200000000000000178e+00,7.301167956030052983e-04,2.037632438836280081e-04,7.963921720128483428e-02
2.205000000000000071e+00,7.282026653912375023e-04,2.032313676496848179e-04,7.963136942378529204e-02
2.209999999999999964e+00,7.262940056416335860e-04,2.027009519043239676e-04,7.962352160859720307e-02
2.214999999999999858e+00,7.243907885614646021e-04,2.021719906811656961e-04,7.961567377219115615e-02
2.220000000000000195e+00,7.224929867991889462e-04,2.016444780884517037e-04,7.960782593060444778e-02
2.225000000000000089e+00,7.206005734327500202e-04,2.011184083071397208e-04,7.959997809945290603e-02
2.229999999999999982e+00,7.187135219588032748e-04,2.005937755891912819e-04,7.959213029394207606e-02
2.234999999999999876e+00,7.168318062824871953e-04,2.000705742559379140e-04,7.958428252887847498e-02
2.240000000000000213e+00,7.149554007070852172e-04,1.995487986963923564e-04,7.957643481868033331e-02
2.245000000000000107e+00,7.130842799236356000e-04,1.990284433655433003e-04,7.956858717738812814e-02
2.250000000000000000e+00,7.112184190015399593e-04,1.985095027828720645e-04,7.956073961867475564e-02
2.254999999999999893e+00,7.093577933793364897e-04,1.979919715308932598e-04,7.955289215585528706e-02
2.260000000000000231e+00,7.075023788549317369e-04,1.974758442535366439e-04,7.954504480189694693e-02
2.265000000000000124e+00,7.056521515768607354e-04,1.969611156547343249e-04,7.953719756942854990e-02
2.270000000000000018e+00,7.038070880358668780e-04,1.964477804970806601e-04,7.952935047074907726e-02
2.274999999999999911e+00,7.019671650561241059e-04,1.959358336004110839e-04,7.952150351783714155e-02
2.280000000000000249e+00,7.001323597868362942e-04,1.954252698404432503e-04,7.951365672235954918e-02
2.285000000000000142e+00,6.983026496944924697e-04,1.949160841475329107e-04,7.950581009567954383e-02
2.290000000000000036e+00,6.964780125551663743e-04,1.944082715054285719e-04,7.949796364886502209e-02
2.294999999999999929e+00,6.946584264464180161e-04,1.939018269499371422e-04,7.949011739269661037e-02
2.300000000000000266e+00,6.928438697401628722e-04,1.933967455677987183e-04,7.948227133767558905e-02
2.305000000000000160e+00,6.910343210957241040e-04,1.928930224955838441e-04,7.947442549403092860e-02
2.310000000000000053e+00,6.892297594524020863e-04,1.923906529184526949e-04,7.946657987172710269e-02
2.314999999999999947e+00,6.874301640227146234e-04,1.918896320690610907e-04,7.945873448047099941e-02
2.319999999999999840e+00,6.856355142860004817e-04,1.913899552265501552e-04,7.945088932971902662e-02
2.325000000000000178e+00,6.838457899819000820e-04,1.908916177154969165e-04,7.944304442868349581e-02
2.330000000000000071e+00,6.820609711037541175e-04,1.903946149048199403e-04,7.943519978633985235e-02
2.334999999999999964e+00,6.802810378927457184e-04,1.898989422068410348e-04,7.942735541143260136e-02
2.339999999999999858e+00,6.785059708321417114e-04,1.894045950763672290e-04,7.941951131248144169e-02
2.345000000000000195e+00,6.767357506410398094e-04,1.889115690096531102e-04,7.941166749778746925e-02
2.350000000000000089e+00,6.749703582688989199e-04,1.884198595435307249e-04,7.940382397543932491e-02
2.354999999999999982e+00,6.732097748902866191e-04,1.879294622545712458e-04,7.939598075331857907e-02
2.359999999999999876e+00,6.714539818993158935e-04,1.874403727581619916e-04,7.938813783910544930e-02
2.365000000000000213e+00,6.697029609043149857e-04,1.869525867076348899e-04,7.938029524028429595e-02
2.370000000000000107e+00,6.679566937230024771e-04,1.864660997935075910e-04,7.937245296414878470e-02
2.375000000000000000e+00,6.662151623776525061e-04,1.859809077427071239e-04,7.936461101780684091e-02
2.379999999999999893e+00,6.644783490899129315e-04,1.854970063176957049e-04,7.935676940818611746e-02
2.385000000000000231e+00,6.627462362763453588e-04,1.850143913157587417e-04,7.934892814203857447e-02
2.390000000000000124e+00,6.610188065441116416e-04,1.845330585683255806e-04,7.934108722594500340e-02
2.395000000000000018e+00,6.592960426862055608e-04,1.840530039401737567e-04,7.933324666632006472e-02
2.399999999999999911e+00,6.575779276771923434e-04,1.835742233287381399e-04,7.932540646941654838e-02
2.405000000000000249e+00,6.558644446692203167e-04,1.830967126634739663e-04,7.931756664132967594e-02
2.410000000000000142e+00,6.541555769879244669e-04,1.826204679051898912e-04,7.930972718800129162e-02
2.415000000000000036e+00,6.524513081281769090e-04,1.821454850453364273e-04,7.930188811522413672e-02
2.419999999999999929e+00,6.507516217504435334e-04,1.816717601054351934e-04,7.929404942864598516e-02
2.425000000000000266e+00,6.490565016771938879e-04,1.811992891365050463e-04,7.928621113377304352e-02
2.430000000000000160e+00,6.473659318888719564e-04,1.807280682183734499e-04,7.927837323597435037e-02
2.435000000000000053e+00,6.456798965204670450e-04,1.802580934591290884e-04,7.927053574048505136e-02
2.439999999999999947e+00,6.439983798582446951e-04,1.797893609946095807e-04,7.926269865241027113e-02
2.444999999999999840e+00,6.423213663361953792e-04,1.793218669878087748e-04,7.925486197672804156e-02
2.450000000000000178e+00,6.406488405326400811e-04,1.788556076283121757e-04,7.924702571829372877e-02
2.455000000000000071e+00,6.389807871672228273e-04,1.783905791318188131e-04,7.923918988184226742e-02
2.459999999999999964e+00,6.373171910978887985e-04,1.779267777396600447e-04,7.923135447199208814e-02
2.464999999999999858e+00,6.356580373175171233e-04,1.774641997182212704e-04,7.922351949324786535e-02
2.470000000000000195e+00,6.340033109511473801e-04,1.770028413585058387e-04,7.921568495000387566e-02
2.475000000000000089e+00,6.323529972532996668e-04,1.765426989757105003e-04,7.920785084654656527e-02
2.479999999999999982e+00,6.307070816048919969e-04,1.760837689086956943e-04,7.920001718705793614e-02
2.484999999999999876e+00,6.290655495105463820e-04,1.756260475195497799e-04,7.919218397561783584e-02
2.490000000000000213e+00,6.274283865961079610e-04,1.751695311931995641e-04,7.918435121620705230e-02
2.495000000000000107e+00,6.257955786060554913e-04,1.747142163369839660e-04,7.917651891270988118e-02
2.500000000000000000e+00,6.241671114007403195e-04,1.742600993801795705e-04,7.916868706891651286e-02
2.504999999999999893e+00,6.225429709541326507e-04,1.738071767736459308e-04,7.916085568852584964e-02
2.510000000000000231e+00,6.209231433515890672e-04,1.733554449894764832e-04,7.915302477514786494e-02
2.515000000000000124e+00,6.193076147872089189e-04,1.729049005205366492e-04,7.914519433230568501e-02
2.520000000000000018e+00,6.176963715616920481e-04,1.724555398801202793e-04,7.913736436343839220e-02
2.524999999999999911e+00,6.160894000803163184e-04,1.720073596016315752e-04,7.912953487190291235e-02
2.530000000000000249e+00,6.144866868506463709e-04,1.715603562381977853e-04,7.912170586097631853e-02
2.535000000000000142e+00,6.128882184803496067e-04,1.711145263623005223e-04,7.911387733385800980e-02
2.540000000000000036e+00,6.112939816753330943e-04,1.706698665654847089e-04,7.910604929367168192e-02
2.544999999999999929e+00,6.097039632378502272e-04,1.702263734580542419e-04,7.909822174346754775e-02
2.550000000000000266e+00,6.081181500642832052e-04,1.697840436686776685e-04,7.909039468622397484e-02
2.555000000000000160e+00,6.065365291434248992e-04,1.693428738441215534e-04,7.908256812484970588e-02
2.560000000000000053e+00,6.049590875548139504e-04,1.689028606489911648e-04,7.907474206218564894e-02
2.564999999999999947e+00,6.033858124667192385e-04,1.684640007653747751e-04,7.906691650100634849e-02
2.569999999999999840e+00,6.018166911344257578e-04,1.680262908925611988e-04,7.905909144402244182e-02
2.575000000000000178e+00,6.002517108986994959e-04,1.675897277468003195e-04,7.905126689388160266e-02
2.580000000000000071e+00,5.986908591841412887e-04,1.671543080610314157e-04,7.904344285317066454e-02
2.584999999999999964e+00,5.971341234973664459e-04,1.667200285845608823e-04,7.903561932441713345e-02
2.589999999999999858e+00,5.955814914256141526e-04,1.662868860828473950e-04,7.902779631009089478e-02
2.595000000000000195e+00,5.940329506353639192e-04,1.658548773372842307e-04,7.901997381260549014e-02
2.600000000000000089e+00,5.924884888705771136e-04,1.654239991448810531e-04,7.901215183431957445e-02
2.604999999999999982e+00,5.909480939513532018e-04,1.649942483180502715e-04,7.900433037753888665e-02
2.609999999999999876e+00,5.894117537726796616e-04,1.645656216844151637e-04,7.899650944451701295e-02
2.615000000000000213e+00,5.878794563029476027e-04,1.641381160865486917e-04,7.898868903745713543e-02
2.620000000000000107e+00,5.863511895825179081e-04,1.637117283817266834e-04,7.898086915851348921e-02
2.625000000000000000e+00,5.848269417225779440e-04,1.632864554417505650e-04,7.897304980979204247e-02
2.629999999999999893e+00,5.833067009039581523e-04,1.628622941527597674e-04,7.896523099335253648e-02
2.635000000000000231e+00,5.817904553756365026e-04,1.624392414149550105e-04,7.895741271120931826e-02
2.640000000000000124e+00,5.802781934536748896e-04,1.620172941424333961e-04,7.894959496533228427e-02
2.645000000000000018e+00,5.787699035202030192e-04,1.615964492630331229e-04,7.894177775764876781e-02
2.649999999999999911e+00,5.772655740220652152e-04,1.611767037180863971e-04,7.893396109004381656e-02
2.655000000000000249e+00,5.757651934697235324e-04,1.607580544622370965e-04,7.892614496436216320e-02
2.660000000000000142e+00,5.742687504363138502e-04,1.603404984632949453e-04,7.891832938240844753e-02
2.665000000000000036e+00,5.727762335565921362e-04,1.599240327020585994e-04,7.891051434594890945e-02
2.669999999999999929e+00,5.712876315257115747e-04,1.595086541720899158e-04,7.890269985671216624e-02
2.675000000000000266e+00,5.698029330983648546e-04,1.590943598795850405e-04,7.889488591639010062e-02
2.680000000000000160e+00,5.683221270879365399e-04,1.586811468432433288e-04,7.888707252663902658e-02
2.685000000000000053e+00,5.668452023653038335e-04,1.582690120940400151e-04,7.887925968908056362e-02
2.689999999999999947e+00,5.653721478579872136e-04,1.578579526750902538e-04,7.887144740530230291e-02
2.694999999999999840e+00,5.639029525493921427e-04,1.574479656415357393e-04,7.886363567685912568e-02
2.700000000000000178e+00,5.624376054778252622e-04,1.570390480603667065e-04,7.885582450527373055e-02
2.705000000000000071e+00,5.609760957355384514e-04,1.566311970102514948e-04,7.884801389203760502e-02
2.709999999999999964e+00,5.595184124680328787e-04,1.562244095814309462e-04,7.884020383861176096e-02
2.714999999999999858e+00,5.580645448733195747e-04,1.558186828756002009e-04,7.883239434642771992e-02
2.720000000000000195e+00,5.566144822008829360e-04,1.554140140057089594e-04,7.882458541688798503e-02
2.725000000000000089e+00,5.551682137510264084e-04,1.550104000958617365e-04,7.881677705136712342e-02
2.729999999999999982e+00,5.537257288742598047e-04,1.546078382812266796e-04,7.880896925121214092e-02
2.734999999999999876e+00,5.522870169703666737e-04,1.542063257078576239e-04,7.880116201774364781e-02
2.740000000000000213e+00,5.508520674876955575e-04,1.538058595325720928e-04,7.879335535225595599e-02
2.745000000000000107e+00,5.494208699225828704e-04,1.534064369228666490e-04,7.878554925601845282e-02
2.750000000000000000e+00,5.479934138186778750e-04,1.530080550568000710e-04,7.877774373027553179e-02
2.754999999999999893e+00,5.465696887660865958e-04,1.526107111228282569e-04,7.876993877624792473e-02
2.760000000000000231e+00,5.451496844008584496e-04,1.522144023197287909e-04,7.876213439513278514e-02
2.765000000000000124e+00,5.437333904044695148e-04,1.518191258565230431e-04,7.875433058810439590e-02
2.770000000000000018e+00,5.423207965029743600e-04,1.514248789523072239e-04,7.874652735631514078e-02
2.774999999999999911e+00,5.409118924664727251e-04,1.510316588361683312e-04,7.873872470089569864e-02
2.780000000000000249e+00,5.395066681086535055e-04,1.506394627471149784e-04,7.873092262295541821e-02
2.785000000000000142e+00,5.381051132861316543e-04,1.502482879339560719e-04,7.872312112358352543e-02
2.790000000000000036e+00,5.367072178977902886e-04,1.498581316551758570e-04,7.871532020384906791e-02
2.794999999999999929e+00,5.353129718843631629e-04,1.494689911788736093e-04,7.870751986480155338e-02
2.800000000000000266e+00,5.339223652279772442e-04,1.490808637826917247e-04,7.869972010747172675e-02
2.805000000000000160e+00,5.325353879514074318e-04,1.486937467536624132e-04,7.869192093287144529e-02
2.810000000000000053e+00,5.311520301176760528e-04,1.483076373881487729e-04,7.868412234199499700e-02
2.814999999999999947e+00,5.297722818296907383e-04,1.479225329917941572e-04,7.867632433581886464e-02
2.819999999999999840e+00,5.283961332295853373e-04,1.475384308793888186e-04,7.866852691530236419e-02
2.825000000000000178e+00,5.270235744982485057e-04,1.471553283747870479e-04,7.866073008138835254e-02
2.830000000000000071e+00,5.256545958549792546e-04,1.467732228108579518e-04,7.865293383500329694e-02
2.834999999999999964e+00,5.242891875570490417e-04,1.463921115294080407e-04,7.864513817705766352e-02
2.839999999999999858e+00,5.229273398990783549e-04,1.460119918810548923e-04,7.863734310844687492e-02
2.845000000000000195e+00,5.215690432127400742e-04,1.456328612251854093e-04,7.862954863005083839e-02
2.850000000000000089e+00,5.202142878664488485e-04,1.452547169299111510e-04,7.862175474273513931e-02
2.854999999999999982e+00,5.188630642647352933e-04,1.448775563719369272e-04,7.861396144735090241e-02
2.859999999999999876e+00,5.175153628479137917e-04,1.445013769365069683e-04,7.860616874473533300e-02
2.865000000000000213e+00,5.161711740918118775e-04,1.441261760173680347e-04,7.859837663571196675e-02
2.870000000000000107e+00,5.148304885073123763e-04,1.437519510166796995e-04,7.859058512109121097e-02
2.875000000000000000e+00,5.134932966398827537e-04,1.433786993449209172e-04,7.858279420167051110e-02
2.879999999999999893e+00,5.121595890693350726e-04,1.430064184208577416e-04,7.857500387823446175e-02
2.885000000000000231e+00,5.108293564095412820e-04,1.426351056714987380e-04,7.856721415155584753e-02
2.890000000000000124e+00,5.095025893078730097e-04,1.422647585319738507e-04,7.855942502239510183e-02
2.895000000000000018e+00,5.081792784449666155e-04,1.418953744455009281e-04,7.855163649150107008e-02
